video_id,start_time,end_time,filename,phrase,word_boundaries
aBG_901kxgc,262.28,264.24,aBG_901kxgc_262.280000-264.240000/00000,powerful female role models do not,"[['powerful', 0, 13], ['female', 15, 23], ['role', 24, 29], ['models', 30, 40], ['do', 41, 44], ['not', 45, 49]]"
F7wM3akkKtQ,145.6053,147.5653,F7wM3akkKtQ_145.605300-147.565300/00000,only kept me going but im a different,"[['only', 0, 4], ['kept', 4, 8], ['me', 9, 11], ['going', 12, 20], ['but', 20, 37], ['im', 37, 39], ['a', 41, 42], ['different', 42, 49]]"
pk9NvWjzIj8,188.781367,190.781367,pk9NvWjzIj8_188.781367-190.781367/00000,a manager and show others how,"[['a', 0, 1], ['manager', 2, 13], ['and', 20, 23], ['show', 25, 31], ['others', 36, 43], ['how', 47, 50]]"
yY25iPNFvIU,79.683333,81.523333,yY25iPNFvIU_79.683333-81.523333/00000,and my uncle and that could improve the,"[['and', 0, 1], ['my', 2, 5], ['uncle', 6, 12], ['and', 25, 27], ['that', 28, 30], ['could', 31, 34], ['improve', 35, 43], ['the', 44, 46]]"
XdHV5d29ffI,228.32,230.32,XdHV5d29ffI_228.320000-230.320000/00000,the early stages of its development,"[['the', 0, 2], ['early', 6, 13], ['stages', 14, 24], ['of', 26, 28], ['its', 30, 33], ['development', 34, 50]]"
inPqGqTSi70,150.0,151.8,inPqGqTSi70_150.000000-151.800000/00000,were swat officers were here on a,"[['were', 0, 3], ['swat', 4, 14], ['officers', 15, 28], ['were', 30, 34], ['here', 35, 39], ['on', 40, 43], ['a', 44, 45]]"
5lp8HaY9psk,225.685133,227.365133,5lp8HaY9psk_225.685133-227.365133/00000,his life so guys do you,"[['his', 0, 4], ['life', 6, 13], ['so', 21, 25], ['guys', 26, 35], ['do', 36, 38], ['you', 39, 42]]"
qJMcm3PCPRc,206.277,207.957,qJMcm3PCPRc_206.277000-207.957000/00000,for the future and have,"[['for', 0, 4], ['the', 5, 7], ['future', 9, 19], ['and', 35, 37], ['have', 38, 42]]"
CofaLJZB1ag,230.0389,231.7589,CofaLJZB1ag_230.038900-231.758900/00000,saw the transparent version of the website,"[['saw', 0, 4], ['the', 5, 8], ['transparent', 8, 21], ['version', 22, 27], ['of', 28, 29], ['the', 30, 31], ['website', 32, 43]]"
WZ98w2mSqEQ,274.803067,276.803067,WZ98w2mSqEQ_274.803067-276.803067/00000,this is the first century when crosses were,"[['this', 0, 3], ['is', 5, 6], ['the', 7, 9], ['first', 11, 17], ['century', 19, 29], ['when', 30, 34], ['crosses', 36, 45], ['were', 47, 50]]"
KyRp6aOQ1fg,81.88,83.76,KyRp6aOQ1fg_81.880000-83.760000/00000,requirements we can design the,"[['requirements', 0, 15], ['we', 28, 30], ['can', 31, 34], ['design', 35, 45], ['the', 45, 47]]"
0HjFr5QieXU,271.307003,273.267003,0HjFr5QieXU_271.307003-273.267003/00000,end of the book i didnt realize that,"[['end', 0, 4], ['of', 5, 7], ['the', 8, 10], ['book', 11, 17], ['i', 30, 31], ['didnt', 32, 36], ['realize', 36, 46], ['that', 46, 49]]"
VYAR7Cwj3xI,169.7873,171.7873,VYAR7Cwj3xI_169.787300-171.787300/00000,something that hit her system and blew,"[['something', 0, 6], ['that', 7, 9], ['hit', 10, 13], ['her', 14, 17], ['system', 19, 28], ['and', 42, 44], ['blew', 45, 50]]"
An669GZXJi4,174.686667,176.686667,An669GZXJi4_174.686667-176.686667/00000,go about those last minute things that,"[['go', 0, 4], ['about', 5, 12], ['those', 16, 29], ['last', 29, 35], ['minute', 36, 41], ['things', 42, 46], ['that', 47, 50]]"
o1GucA3fxcM,128.3799,130.3799,o1GucA3fxcM_128.379900-130.379900/00000,of prayer do a choir of,"[['of', 0, 1], ['prayer', 3, 13], ['do', 13, 26], ['a', 29, 29], ['choir', 33, 46], ['of', 48, 50]]"
xdJt09SlKG0,22.562,24.162,xdJt09SlKG0_22.562000-24.162000/00000,number that can be divided,"[['number', 0, 8], ['that', 17, 20], ['can', 21, 25], ['be', 25, 28], ['divided', 28, 40]]"
W0gEqDDcmOU,168.3674,170.3674,W0gEqDDcmOU_168.367400-170.367400/00000,news correspondent annie height brings,"[['news', 0, 5], ['correspondent', 6, 22], ['annie', 25, 29], ['height', 30, 36], ['brings', 42, 50]]"
jQhdBgMkQFU,172.198,173.998,jQhdBgMkQFU_172.198000-173.998000/00000,day to complete and with,"[['day', 0, 5], ['to', 5, 8], ['complete', 9, 20], ['and', 37, 39], ['with', 41, 45]]"
CfAXU5lyJiI,37.9136,39.5136,CfAXU5lyJiI_37.913600-39.513600/00000,get started with a quote,"[['get', 0, 4], ['started', 4, 13], ['with', 24, 28], ['a', 29, 30], ['quote', 32, 40]]"
eFUntsBqmW0,17.64,19.32,eFUntsBqmW0_17.640000-19.320000/00000,i have had no coffee and only,"[['i', 0, 1], ['have', 2, 5], ['had', 6, 10], ['no', 12, 16], ['coffee', 17, 26], ['and', 29, 32], ['only', 35, 42]]"
URuRrgR0Auo,90.37,92.33,URuRrgR0Auo_90.370000-92.330000/00000,take my piece of wire for,"[['take', 0, 2], ['my', 2, 5], ['piece', 6, 12], ['of', 12, 14], ['wire', 16, 26], ['for', 46, 49]]"
5S4nhKcuHeg,152.2716,154.1916,5S4nhKcuHeg_152.271600-154.191600/00000,is so cool okay so lets keep,"[['is', 0, 2], ['so', 5, 10], ['cool', 13, 20], ['okay', 21, 28], ['so', 29, 32], ['lets', 39, 43], ['keep', 44, 48]]"
qm-QKtBjSms,64.336767,66.176767,qm-QKtBjSms_64.336767-66.176767/00000,and as we made these laps around a,"[['and', 0, 6], ['as', 11, 13], ['we', 14, 16], ['made', 17, 21], ['these', 22, 26], ['laps', 28, 36], ['around', 37, 44], ['a', 45, 46]]"
xdJt09SlKG0,51.21,53.01,xdJt09SlKG0_51.210000-53.010000/00000,gcf you are going to be,"[['gcf', 0, 15], ['you', 26, 29], ['are', 30, 33], ['going', 34, 39], ['to', 40, 42], ['be', 43, 45]]"
Qei5VAnCpDM,146.086667,147.686667,Qei5VAnCpDM_146.086667-147.686667/00000,of different ways to deploy,"[['of', 0, 1], ['different', 2, 8], ['ways', 9, 15], ['to', 16, 19], ['deploy', 20, 40]]"
DNcMAS5vQuc,205.648267,207.528267,DNcMAS5vQuc_205.648267-207.528267/00000,there and it works great,"[['there', 0, 5], ['and', 20, 24], ['it', 30, 32], ['works', 33, 39], ['great', 40, 47]]"
_1NZnypGpvg,121.4599,123.3799,_1NZnypGpvg_121.459900-123.379900/00000,get it but it doesnt change the,"[['get', 0, 5], ['it', 6, 8], ['but', 23, 26], ['it', 28, 29], ['doesnt', 31, 37], ['change', 38, 45], ['the', 46, 48]]"
ybfittuX8Bo,295.895,297.535,ybfittuX8Bo_295.895000-297.535000/00000,end of your chromosomes as,"[['end', 0, 3], ['of', 4, 6], ['your', 7, 11], ['chromosomes', 12, 32], ['as', 38, 41]]"
TOddAEgHr1Y,263.848133,265.648133,TOddAEgHr1Y_263.848133-265.648133/00000,not have a lot of dry cleaning,"[['not', 0, 5], ['have', 7, 13], ['a', 14, 15], ['lot', 17, 22], ['of', 23, 24], ['dry', 26, 32], ['cleaning', 34, 45]]"
bc5n2qn9cAk,117.642,119.642,bc5n2qn9cAk_117.642000-119.642000/00000,at the level of the cells and,"[['at', 0, 1], ['the', 2, 4], ['level', 5, 10], ['of', 11, 13], ['the', 14, 15], ['cells', 17, 27], ['and', 48, 50]]"
URuRrgR0Auo,241.926433,243.646433,URuRrgR0Auo_241.926433-243.646433/00000,have the end of a,"[['have', 0, 4], ['the', 5, 7], ['end', 13, 18], ['of', 36, 39], ['a', 42, 43]]"
p3Tqi1DrMYw,92.0347,93.7147,p3Tqi1DrMYw_92.034700-93.714700/00000,i think it was about youngsters in,"[['i', 0, 1], ['think', 2, 6], ['it', 8, 9], ['was', 11, 15], ['about', 16, 23], ['youngsters', 24, 36], ['in', 39, 42]]"
Fnl7SI2KlbM,236.44,238.4,Fnl7SI2KlbM_236.440000-238.400000/00001,aunt is a widow her husband,"[['aunt', 0, 4], ['is', 6, 8], ['a', 10, 11], ['widow', 12, 19], ['her', 35, 39], ['husband', 40, 49]]"
u3xzUzBp4BE,32.75,34.59,u3xzUzBp4BE_32.750000-34.590000/00000,what was your favorite presentation,"[['what', 0, 3], ['was', 4, 7], ['your', 8, 11], ['favorite', 14, 26], ['presentation', 27, 46]]"
89yp_zo1EVE,121.3799,123.3799,89yp_zo1EVE_121.379900-123.379900/00000,there are overall three different methods of,"[['there', 0, 4], ['are', 4, 6], ['overall', 9, 21], ['three', 29, 33], ['different', 34, 41], ['methods', 42, 48], ['of', 49, 50]]"
jJScEph21OQ,126.9606,128.9606,jJScEph21OQ_126.960600-128.960600/00000,is very important the holy father will not,"[['is', 0, 2], ['very', 3, 8], ['important', 9, 17], ['the', 17, 19], ['holy', 20, 25], ['father', 26, 34], ['will', 42, 46], ['not', 47, 50]]"
IE6-u6N5oE8,145.926533,147.846533,IE6-u6N5oE8_145.926533-147.846533/00000,the margins of academic disciplines,"[['the', 0, 2], ['margins', 6, 19], ['of', 21, 23], ['academic', 25, 35], ['disciplines', 36, 48]]"
Ep7nQAdV44c,25.4757,27.4757,Ep7nQAdV44c_25.475700-27.475700/00001,storage front in general just so everyone,"[['storage', 0, 9], ['front', 11, 16], ['in', 19, 21], ['general', 23, 31], ['just', 32, 34], ['so', 35, 39], ['everyone', 43, 50]]"
isDr4ib5gTU,181.213167,183.213167,isDr4ib5gTU_181.213167-183.213167/00000,felt i was qualified to do this free review,"[['felt', 0, 5], ['i', 6, 7], ['was', 8, 11], ['qualified', 13, 25], ['to', 26, 28], ['do', 29, 32], ['this', 33, 36], ['free', 37, 41], ['review', 42, 50]]"
EhEIcmhwTG8,247.606,249.446,EhEIcmhwTG8_247.606000-249.446000/00000,not worrying about my intonation,"[['not', 0, 3], ['worrying', 4, 11], ['about', 13, 18], ['my', 19, 23], ['intonation', 25, 46]]"
hWFgMmff_tI,214.4166,216.3366,hWFgMmff_tI_214.416600-216.336600/00000,going into the fellowship scheme where,"[['going', 0, 6], ['into', 6, 10], ['the', 11, 12], ['fellowship', 14, 29], ['scheme', 30, 39], ['where', 44, 48]]"
EJeUGUpgO84,202.35,204.19,EJeUGUpgO84_202.350000-204.190000/00000,handwritten note exists to say,"[['handwritten', 0, 12], ['note', 13, 18], ['exists', 28, 38], ['to', 39, 41], ['say', 42, 46]]"
Jgb_ApWydqk,225.875033,227.875033,Jgb_ApWydqk_225.875033-227.875033/00000,my font what type of font,"[['my', 0, 5], ['font', 8, 18], ['what', 24, 29], ['type', 31, 39], ['of', 40, 42], ['font', 43, 50]]"
5Y2QVOAlFak,194.8171,196.8171,5Y2QVOAlFak_194.817100-196.817100/00000,just on a broad brush level,"[['just', 0, 4], ['on', 6, 8], ['a', 9, 10], ['broad', 11, 21], ['brush', 33, 40], ['level', 42, 50]]"
OHBaOyaltpU,259.0572,261.0172,OHBaOyaltpU_259.057200-261.017200/00000,on me even my own parents,"[['on', 0, 2], ['me', 3, 6], ['even', 20, 25], ['my', 27, 33], ['own', 35, 38], ['parents', 39, 49]]"
0OpuSBSRmDQ,222.96,224.92,0OpuSBSRmDQ_222.960000-224.920000/00000,cattle but hopefully with the inclusion of,"[['cattle', 0, 8], ['but', 20, 24], ['hopefully', 25, 32], ['with', 33, 35], ['the', 35, 37], ['inclusion', 37, 48], ['of', 48, 49]]"
lMNe3PU_uB0,86.4,88.4,lMNe3PU_uB0_86.400000-88.400000/00000,child sexual abuse and are taking those,"[['child', 0, 8], ['sexual', 9, 18], ['abuse', 19, 27], ['and', 30, 33], ['are', 34, 35], ['taking', 36, 44], ['those', 45, 50]]"
IQnHlmUf-ew,144.432256,146.432256,IQnHlmUf-ew_144.432256-146.432256/00000,this mount you loosen the,"[['this', 0, 2], ['mount', 4, 10], ['you', 24, 30], ['loosen', 39, 48], ['the', 48, 50]]"
qJMcm3PCPRc,55.727,57.487,qJMcm3PCPRc_55.727000-57.487000/00000,are you building systems that,"[['are', 0, 2], ['you', 3, 6], ['building', 7, 17], ['systems', 22, 37], ['that', 40, 44]]"
BQTPH80Ky44,259.353333,261.233333,BQTPH80Ky44_259.353333-261.233333/00000,sense of all these different greases,"[['sense', 0, 9], ['of', 14, 16], ['all', 18, 21], ['these', 22, 27], ['different', 28, 37], ['greases', 38, 47]]"
qcLwaES2PzU,228.0628,229.8628,qcLwaES2PzU_228.062800-229.862800/00000,not removable the battery unfortunately,"[['not', 0, 3], ['removable', 5, 17], ['the', 18, 21], ['battery', 21, 28], ['unfortunately', 28, 45]]"
LEnSlM-C-Bg,152.736533,154.456533,LEnSlM-C-Bg_152.736533-154.456533/00000,makes a reference to an action,"[['makes', 0, 6], ['a', 8, 11], ['reference', 12, 24], ['to', 26, 28], ['an', 30, 32], ['action', 35, 43]]"
_igXhhPxy38,117.0758,118.9158,_igXhhPxy38_117.075800-118.915800/00000,interesting you say that because my,"[['interesting', 0, 9], ['you', 10, 14], ['say', 15, 19], ['that', 20, 24], ['because', 26, 34], ['my', 39, 46]]"
gBazD_2gv_8,176.938667,178.858667,gBazD_2gv_8_176.938667-178.858667/00000,are profitable for firms and,"[['are', 0, 2], ['profitable', 4, 17], ['for', 18, 21], ['firms', 23, 34], ['and', 46, 48]]"
AlgNFYsBrV4,221.433267,223.073267,AlgNFYsBrV4_221.433267-223.073267/00000,because this is getting the information,"[['because', 0, 5], ['this', 6, 9], ['is', 12, 16], ['getting', 17, 23], ['the', 23, 25], ['information', 27, 41]]"
SgDI-AEWDzg,9.52,11.44,SgDI-AEWDzg_9.520000-11.440000/00000,you all to this grand occasion of,"[['you', 0, 4], ['all', 7, 11], ['to', 12, 15], ['this', 16, 20], ['grand', 22, 30], ['occasion', 32, 43], ['of', 46, 48]]"
mh9qhKg9S9o,276.2,278.16,mh9qhKg9S9o_276.200000-278.160000/00000,many people running into today they,"[['many', 0, 4], ['people', 5, 12], ['running', 14, 20], ['into', 21, 27], ['today', 28, 34], ['they', 44, 49]]"
rXxx8KErwsQ,263.44,265.44,rXxx8KErwsQ_263.440000-265.440000/00000,in that situation is were actually,"[['in', 0, 1], ['that', 2, 6], ['situation', 7, 23], ['is', 33, 35], ['were', 36, 41], ['actually', 43, 50]]"
4-Bpq0J5AxM,147.359856,149.359856,4-Bpq0J5AxM_147.359856-149.359856/00000,that being said i am not building,"[['that', 0, 4], ['being', 5, 10], ['said', 11, 18], ['i', 18, 19], ['am', 30, 33], ['not', 36, 40], ['building', 42, 50]]"
LdKBiPktOXU,271.003067,272.963067,LdKBiPktOXU_271.003067-272.963067/00000,manual on the cd and also,"[['manual', 0, 8], ['on', 8, 10], ['the', 10, 12], ['cd', 13, 23], ['and', 40, 42], ['also', 44, 49]]"
PcIDKUiUsPk,159.764233,161.724233,PcIDKUiUsPk_159.764233-161.724233/00000,cells scattered throughout that are like queen,"[['cells', 0, 9], ['scattered', 12, 21], ['throughout', 21, 30], ['that', 31, 34], ['are', 34, 36], ['like', 36, 40], ['queen', 42, 49]]"
Q12CdHhAXOE,45.218,46.858,Q12CdHhAXOE_45.218000-46.858000/00000,great convocation today we have an,"[['great', 0, 8], ['convocation', 9, 25], ['today', 25, 34], ['we', 35, 36], ['have', 37, 39], ['an', 40, 41]]"
FxRzHVTNaFI,275.603067,277.363067,FxRzHVTNaFI_275.603067-277.363067/00000,think what works for me and my,"[['think', 0, 4], ['what', 6, 10], ['works', 10, 17], ['for', 19, 23], ['me', 26, 32], ['and', 35, 37], ['my', 39, 44]]"
NyvKQVIJdes,163.207833,165.007833,NyvKQVIJdes_163.207833-165.007833/00000,the days of the high concentration,"[['the', 0, 2], ['days', 3, 13], ['of', 15, 16], ['the', 17, 19], ['high', 20, 25], ['concentration', 26, 45]]"
_ULyHl0Nd1o,124.015667,125.615667,_ULyHl0Nd1o_124.015667-125.615667/00001,a whole level in terms of the,"[['a', 0, 0], ['whole', 2, 8], ['level', 18, 26], ['in', 27, 29], ['terms', 30, 35], ['of', 36, 37], ['the', 38, 40]]"
mj3Tt0uratA,121.7399,123.6999,mj3Tt0uratA_121.739900-123.699900/00000,backupxx server as a virtual,"[['backupxx', 0, 15], ['server', 15, 26], ['as', 37, 39], ['a', 40, 41], ['virtual', 42, 49]]"
_1NZnypGpvg,218.8898,220.7698,_1NZnypGpvg_218.889800-220.769800/00000,you you have just told,"[['you', 0, 9], ['you', 9, 11], ['have', 27, 30], ['just', 31, 36], ['told', 39, 47]]"
N9ZBM-sh-ec,210.2498,212.0498,N9ZBM-sh-ec_210.249800-212.049800/00000,not maximum volume so just one,"[['not', 0, 5], ['maximum', 7, 19], ['volume', 20, 30], ['so', 31, 34], ['just', 35, 38], ['one', 42, 45]]"
6qmHUgx9h2w,174.327367,176.327367,6qmHUgx9h2w_174.327367-176.327367/00001,yeah it depends on the nature,"[['yeah', 0, 8], ['it', 18, 20], ['depends', 21, 32], ['on', 34, 37], ['the', 38, 40], ['nature', 42, 50]]"
w7wgIZJsUUI,69.291667,71.211667,w7wgIZJsUUI_69.291667-71.211667/00000,for doing this despite seeing these figures,"[['for', 0, 2], ['doing', 3, 7], ['this', 8, 11], ['despite', 14, 24], ['seeing', 28, 34], ['these', 36, 39], ['figures', 40, 48]]"
yFEb4BME4tE,279.12,281.08,yFEb4BME4tE_279.120000-281.080000/00000,communicate where are those decisions going,"[['communicate', 0, 15], ['where', 20, 24], ['are', 24, 26], ['those', 27, 31], ['decisions', 32, 44], ['going', 45, 49]]"
pG-ToqdoDfY,288.353733,290.273733,pG-ToqdoDfY_288.353733-290.273733/00000,a slow and continuous motion,"[['a', 0, 0], ['slow', 3, 13], ['and', 15, 18], ['continuous', 19, 34], ['motion', 37, 48]]"
hjVRnqn93e4,191.48,193.36,hjVRnqn93e4_191.480000-193.360000/00000,aging and in alzheimers disease,"[['aging', 0, 7], ['and', 18, 22], ['in', 24, 25], ['alzheimers', 27, 38], ['disease', 39, 47]]"
uzgdaJCf0Mk,106.718667,108.438667,uzgdaJCf0Mk_106.718667-108.438667/00000,so thats the baseline and you can,"[['so', 0, 3], ['thats', 4, 12], ['the', 14, 16], ['baseline', 17, 32], ['and', 33, 35], ['you', 36, 39], ['can', 40, 43]]"
9Sio1Q-yF98,280.803,282.803,9Sio1Q-yF98_280.803000-282.803000/00000,going up my stairs twice pointing,"[['going', 0, 6], ['up', 7, 9], ['my', 10, 13], ['stairs', 15, 26], ['twice', 31, 41], ['pointing', 44, 50]]"
1pbu9-IVrVQ,273.941622,275.901622,1pbu9-IVrVQ_273.941622-275.901622/00001,between all that i saw,"[['between', 0, 7], ['all', 8, 11], ['that', 13, 17], ['i', 42, 43], ['saw', 45, 49]]"
aova0NkVTdU,261.566667,263.566667,aova0NkVTdU_261.566667-263.566667/00000,as long as theres money to be made pushing,"[['as', 0, 1], ['long', 2, 4], ['as', 4, 6], ['theres', 7, 12], ['money', 14, 18], ['to', 19, 22], ['be', 22, 25], ['made', 26, 32], ['pushing', 42, 50]]"
GPjJiUsoy7g,183.16,185.16,GPjJiUsoy7g_183.160000-185.160000/00000,theres no progesterone to balance it out and then you,"[['theres', 0, 4], ['no', 5, 8], ['progesterone', 9, 24], ['to', 24, 26], ['balance', 27, 33], ['it', 34, 36], ['out', 38, 40], ['and', 41, 43], ['then', 44, 46], ['you', 47, 50]]"
-NuleGGRPNM,288.694633,290.574633,-NuleGGRPNM_288.694633-290.574633/00001,then she allowed us to like set ground,"[['then', 0, 5], ['she', 6, 9], ['allowed', 10, 15], ['us', 16, 19], ['to', 20, 24], ['like', 25, 30], ['set', 31, 37], ['ground', 39, 47]]"
mTt7D2ww-0g,22.88,24.88,mTt7D2ww-0g_22.880000-24.880000/00000,but using table d you can manually,"[['but', 0, 6], ['using', 13, 19], ['table', 19, 27], ['d', 27, 31], ['you', 31, 34], ['can', 34, 38], ['manually', 39, 50]]"
B9UYv1klnFQ,45.985533,47.945533,B9UYv1klnFQ_45.985533-47.945533/00000,by the cross how would you,"[['by', 0, 7], ['the', 8, 11], ['cross', 12, 24], ['how', 40, 42], ['would', 43, 46], ['you', 47, 49]]"
Q_imCk4GMf8,43.235967,45.235967,Q_imCk4GMf8_43.235967-45.235967/00000,leather great hardware excellent work,"[['leather', 0, 11], ['great', 13, 20], ['hardware', 21, 35], ['excellent', 40, 46], ['work', 47, 50]]"
nS6H1nnIo3s,122.2804,124.2804,nS6H1nnIo3s_122.280400-124.280400/00000,more prevalent and we can handle,"[['more', 0, 5], ['prevalent', 12, 23], ['and', 32, 34], ['we', 34, 36], ['can', 37, 40], ['handle', 41, 50]]"
cCc5R2woJek,191.8712,193.7512,cCc5R2woJek_191.871200-193.751200/00000,is falling down we have a totally different,"[['is', 0, 1], ['falling', 2, 9], ['down', 9, 14], ['we', 27, 29], ['have', 29, 32], ['a', 32, 33], ['totally', 34, 41], ['different', 42, 47]]"
WSH8Utmak58,86.916,88.916,WSH8Utmak58_86.916000-88.916000/00000,plummet to the bottom and,"[['plummet', 0, 12], ['to', 12, 14], ['the', 14, 16], ['bottom', 18, 26], ['and', 46, 50]]"
sD6mkY-7TWA,249.455433,251.375433,sD6mkY-7TWA_249.455433-251.375433/00001,what well be doing this weekend is well be,"[['what', 0, 3], ['well', 4, 8], ['be', 8, 10], ['doing', 11, 18], ['this', 19, 22], ['weekend', 24, 35], ['is', 39, 41], ['well', 41, 45], ['be', 46, 48]]"
jPpVBObQvGg,96.6,98.36,jPpVBObQvGg_96.600000-98.360000/00000,park kind of away from the crowd,"[['park', 0, 7], ['kind', 9, 13], ['of', 14, 16], ['away', 17, 24], ['from', 25, 29], ['the', 30, 32], ['crowd', 34, 44]]"
oNV0SJoxrQY,212.889844,214.769844,oNV0SJoxrQY_212.889844-214.769844/00000,funnel up here so lets pretend im,"[['funnel', 0, 8], ['up', 11, 13], ['here', 14, 18], ['so', 21, 24], ['lets', 26, 31], ['pretend', 32, 42], ['im', 43, 47]]"
WKCak99uZ8Y,105.973333,107.613333,WKCak99uZ8Y_105.973333-107.613333/00000,the company had no more such,"[['the', 0, 2], ['company', 3, 13], ['had', 14, 19], ['no', 22, 26], ['more', 27, 33], ['such', 35, 41]]"
V232eL-YV38,241.606433,243.246433,V232eL-YV38_241.606433-243.246433/00000,use this on the couch,"[['use', 0, 4], ['this', 4, 8], ['on', 11, 27], ['the', 27, 30], ['couch', 30, 41]]"
36sv6Ht_y1w,94.0,95.88,36sv6Ht_y1w_94.000000-95.880000/00000,and things and so every,"[['and', 0, 3], ['things', 4, 8], ['and', 34, 36], ['so', 36, 39], ['every', 42, 47]]"
cikluDJADJ8,233.16,234.88,cikluDJADJ8_233.160000-234.880000/00000,water in your hand and the heat,"[['water', 0, 7], ['in', 7, 9], ['your', 10, 13], ['hand', 14, 22], ['and', 31, 34], ['the', 34, 36], ['heat', 37, 43]]"
D9SH2gYhxTs,67.734967,69.614967,D9SH2gYhxTs_67.734967-69.614967/00000,their company gains and the,"[['their', 0, 7], ['company', 8, 19], ['gains', 20, 28], ['and', 43, 45], ['the', 45, 47]]"
pReZrX5jfnw,40.9803,42.8603,pReZrX5jfnw_40.980300-42.860300/00000,were going to talk about actually fha,"[['were', 0, 2], ['going', 3, 5], ['to', 6, 7], ['talk', 7, 11], ['about', 12, 18], ['actually', 21, 30], ['fha', 35, 47]]"
9lbGrht60TY,7.326667,9.046667,9lbGrht60TY_7.326667-9.046667/00000,to be a continuation of the,"[['to', 0, 1], ['be', 2, 5], ['a', 6, 6], ['continuation', 7, 29], ['of', 37, 39], ['the', 41, 43]]"
tQGXUc9g4Bo,250.543267,252.463267,tQGXUc9g4Bo_250.543267-252.463267/00001,i think car dealers have,"[['i', 0, 11], ['think', 12, 17], ['car', 30, 35], ['dealers', 36, 44], ['have', 45, 48]]"
MTFG-1nEu-w,110.3263,112.0863,MTFG-1nEu-w_110.326300-112.086300/00000,the talented teams and we did it with,"[['the', 0, 1], ['talented', 3, 14], ['teams', 15, 22], ['and', 31, 33], ['we', 34, 36], ['did', 36, 39], ['it', 39, 41], ['with', 41, 44]]"
asdTx7EIgvs,233.184167,234.984167,asdTx7EIgvs_233.184167-234.984167/00000,want to emphasize that in general,"[['want', 0, 3], ['to', 3, 4], ['emphasize', 6, 20], ['that', 22, 25], ['in', 29, 31], ['general', 33, 45]]"
wqhh1OzaXNM,66.246733,67.926733,wqhh1OzaXNM_66.246733-67.926733/00000,recently that have been using,"[['recently', 0, 10], ['that', 11, 14], ['have', 15, 19], ['been', 21, 28], ['using', 35, 42]]"
D4EpD-SmcHY,121.9803,123.8603,D4EpD-SmcHY_121.980300-123.860300/00000,located right here but as time,"[['located', 0, 11], ['right', 13, 18], ['here', 19, 24], ['but', 34, 36], ['as', 37, 39], ['time', 41, 47]]"
22PBuCG9Ig8,218.2098,219.9298,22PBuCG9Ig8_218.209800-219.929800/00000,slam okay so what split,"[['slam', 0, 8], ['okay', 21, 27], ['so', 27, 30], ['what', 30, 35], ['split', 36, 43]]"
2FtpIxxcipw,52.738033,54.698033,2FtpIxxcipw_52.738033-54.698033/00000,pro wait a few months until theres a,"[['pro', 0, 6], ['wait', 15, 20], ['a', 22, 23], ['few', 26, 30], ['months', 31, 36], ['until', 37, 42], ['theres', 42, 48], ['a', 48, 49]]"
SFYAMA7NzvA,174.039,176.039,SFYAMA7NzvA_174.039000-176.039000/00000,i love about working on this game in,"[['i', 0, 4], ['love', 4, 8], ['about', 9, 15], ['working', 30, 37], ['on', 38, 40], ['this', 40, 43], ['game', 44, 48], ['in', 48, 50]]"
Ngo9MvGl7Sg,153.0316,154.6316,Ngo9MvGl7Sg_153.031600-154.631600/00000,on when were living in a culture,"[['on', 0, 3], ['when', 3, 6], ['were', 11, 14], ['living', 15, 20], ['in', 21, 23], ['a', 24, 24], ['culture', 26, 40]]"
yDMVqJL5tzY,168.207,170.207,yDMVqJL5tzY_168.207000-170.207000/00000,really the crystalloid colloid discussion and,"[['really', 0, 7], ['the', 8, 11], ['crystalloid', 12, 23], ['colloid', 25, 34], ['discussion', 35, 46], ['and', 47, 50]]"
LFx0s3odCx8,215.09,216.81,LFx0s3odCx8_215.090000-216.810000/00000,opened we could set up all the,"[['opened', 0, 9], ['we', 18, 20], ['could', 21, 25], ['set', 26, 31], ['up', 32, 35], ['all', 37, 40], ['the', 41, 43]]"
gToY5S1Drv4,256.673733,258.593733,gToY5S1Drv4_256.673733-258.593733/00000,necessarily the same thing accuracy,"[['necessarily', 0, 14], ['the', 15, 17], ['same', 18, 24], ['thing', 26, 32], ['accuracy', 38, 48]]"
Y7gsojpTC1s,262.908633,264.828633,Y7gsojpTC1s_262.908633-264.828633/00000,no i suck its that eyes are not,"[['no', 0, 5], ['i', 7, 10], ['suck', 11, 18], ['its', 19, 23], ['that', 24, 29], ['eyes', 37, 40], ['are', 41, 43], ['not', 43, 48]]"
SgIpComCo48,242.606433,244.406433,SgIpComCo48_242.606433-244.406433/00000,moral rules that make them,"[['moral', 0, 10], ['rules', 17, 26], ['that', 27, 31], ['make', 33, 39], ['them', 41, 45]]"
Z3MGF3ASGU0,71.517233,73.437233,Z3MGF3ASGU0_71.517233-73.437233/00000,addition and you know it just it gets,"[['addition', 0, 10], ['and', 15, 17], ['you', 18, 20], ['know', 21, 24], ['it', 28, 29], ['just', 30, 34], ['it', 41, 42], ['gets', 43, 48]]"
wYDiSAzkOGU,185.6,187.2,wYDiSAzkOGU_185.600000-187.200000/00002,bullies are allowed to get away with,"[['bullies', 0, 10], ['are', 13, 16], ['allowed', 17, 23], ['to', 24, 25], ['get', 26, 29], ['away', 30, 35], ['with', 36, 40]]"
